zpid,price,latitude,longitude,beds,baths,area
30695428,1350000.0,40.629849,-74.024399,3.0,2.0,1744.0
30695482,1090000.0,40.628258,-74.021763,5.0,2.0,2220.0
30695548,945000.0,40.624904,-74.015617,3.0,2.0,1500.0
30695614,760000.0,40.623838,-74.013855,3.0,2.0,1600.0
30695619,905000.0,40.623686,-74.013608,3.0,2.0,1204.0
30695654,939999.0,40.62323,-74.01344,3.0,3.0,1288.0
30695661,850000.0,40.623446,-74.013799,3.0,3.0,1300.0
30695684,995000.0,40.632128,-74.034906,3.0,2.0,1600.0
30695718,1175000.0,40.631957,-74.035521,5.0,3.0,2624.0
30695749,1700000.0,40.631029,-74.030607,5.0,4.0,3406.0
30695758,1560000.0,40.630737,-74.029015,5.0,4.0,3333.0
30695809,985000.0,40.630204,-74.026759,5.0,2.0,2000.0
30695920,1148500.0,40.626935,-74.021027,5.0,2.0,1900.0
30695921,950000.0,40.62686,-74.021059,5.0,3.0,2160.0
30695943,850000.0,40.627675,-74.022308,4.0,2.0,1596.0
30695944,1100000.0,40.627708,-74.022363,4.0,3.0,1596.0
30695957,999000.0,40.627427,-74.021303,3.0,3.0,2000.0
30696022,955000.0,40.62454,-74.016532,3.0,3.0,1280.0
30696068,900000.0,40.62397,-74.016167,3.0,2.0,1288.0
30696089,830000.0,40.623181,-74.014788,3.0,2.0,1200.0
30696096,1150000.0,40.623454,-74.014502,3.0,3.0,1170.0
30696105,830000.0,40.622997,-74.013974,3.0,2.0,1344.0
30696162,835000.0,40.622058,-74.013126,3.0,2.0,1080.0
30696231,1350000.0,40.631464,-74.03551,3.0,3.0,3007.0
30696253,1115000.0,40.630928,-74.034553,3.0,2.0,1734.0
30696256,1075000.0,40.630978,-74.034763,3.0,2.0,2000.0
30696266,1150000.0,40.631157,-74.035517,3.0,2.0,1472.0
30696306,1445000.0,40.63041,-74.031506,5.0,4.0,2376.0
30696318,1450000.0,40.630499,-74.032734,5.0,3.0,1895.0
30696471,1100000.0,40.626926,-74.021987,4.0,2.0,1480.0
30696543,995000.0,40.625408,-74.020053,3.0,2.0,1368.0
30696549,990000.0,40.625607,-74.020384,3.0,2.0,1300.0
30696597,850000.0,40.62311,-74.015685,2.0,2.0,1349.0
30696602,900000.0,40.622905,-74.015897,3.0,2.0,1344.0
30696608,998000.0,40.623098,-74.016233,3.0,2.0,1344.0
30696611,980000.0,40.623193,-74.016391,3.0,2.0,1344.0
30696612,985000.0,40.623225,-74.016443,3.0,2.0,1344.0
30696613,987500.0,40.623255,-74.016494,3.0,2.0,1344.0
30696620,930000.0,40.623477,-74.016861,3.0,2.0,1344.0
30696674,830000.0,40.621698,-74.013564,3.0,2.0,1344.0
30696675,948000.0,40.621655,-74.013609,3.0,3.0,1100.0
30696693,975000.0,40.622113,-74.014604,4.0,3.0,2400.0
30696703,980000.0,40.622453,-74.015168,3.0,2.0,1976.0
30696705,875000.0,40.621866,-74.013485,3.0,2.0,1200.0
30696717,1400000.0,40.630711,-74.035638,3.0,3.0,1901.0
30696802,1350000.0,40.629569,-74.030845,3.0,4.0,1636.0
30696866,950000.0,40.628664,-74.02705,3.0,3.0,1320.0
30696884,1050000.0,40.628459,-74.02751,3.0,2.0,1200.0
30696940,1140000.0,40.627524,-74.025071,4.0,2.0,2208.0
30697068,975000.0,40.62238,-74.01643,4.0,4.0,1760.0
30697111,985000.0,40.62195,-74.01525,5.0,3.0,1760.0
30697123,1115000.0,40.621535,-74.014563,3.0,3.0,2594.0
30697136,990000.0,40.620987,-74.014244,3.0,3.0,1332.0
30697142,1030000.0,40.621233,-74.014651,3.0,2.0,1332.0
30697145,995000.0,40.621357,-74.014857,3.0,2.0,1332.0
30697183,1710000.0,40.630558,-74.037204,3.0,2.0,1768.0
30697307,1980000.0,40.629164,-74.034277,5.0,4.0,2577.0
30697318,1290000.0,40.629417,-74.033612,3.0,3.0,1960.0
30697323,1020000.0,40.629331,-74.03325,3.0,2.0,1960.0
30697350,1575000.0,40.629051,-74.033379,5.0,3.0,2000.0
30697470,890000.0,40.626525,-74.024924,3.0,2.0,1554.0
30697587,1460000.0,40.622716,-74.018028,3.0,2.0,1200.0
30697597,920000.0,40.622186,-74.017151,4.0,3.0,1530.0
30697629,999000.0,40.622748,-74.018666,3.0,2.0,1802.0
30697663,860000.0,40.620686,-74.015257,3.0,2.0,1521.0
30697665,1085000.0,40.620758,-74.015376,3.0,2.0,2300.0
30697695,1888000.0,40.629237,-74.036222,5.0,4.0,3033.0
30697774,486667.0,40.627826,-74.030255,5.0,2.0,2274.0
30697787,1225000.0,40.62756,-74.030482,3.0,3.0,1650.0
30697930,870000.0,40.624459,-74.023005,3.0,2.0,2187.0
30698012,1100000.0,40.621876,-74.018734,3.0,2.0,1464.0
30698025,920000.0,40.621081,-74.016955,4.0,3.0,1400.0
30698027,980000.0,40.621171,-74.016861,3.0,3.0,1620.0
30698039,935000.0,40.620655,-74.016116,3.0,2.0,1328.0
30698160,930000.0,40.626722,-74.028992,3.0,2.0,1650.0
30698307,915000.0,40.623103,-74.021683,3.0,2.0,1260.0
30698369,1250000.0,40.621376,-74.019412,3.0,2.0,2418.0
30698373,950000.0,40.620358,-74.017721,3.0,2.0,1900.0
30698388,970000.0,40.620229,-74.016928,3.0,3.0,1385.0
30698480,1294631.0,40.627091,-74.033866,4.0,4.0,2538.0
30698500,1750000.0,40.626963,-74.034547,5.0,3.0,2283.0
30698526,1920000.0,40.626068,-74.03077,6.0,4.0,2587.0
30698708,1400000.0,40.619763,-74.018325,3.0,2.0,1440.0
30698771,2150000.0,40.626427,-74.035392,6.0,3.0,2372.0
30698804,1550000.0,40.626321,-74.034998,4.0,3.0,2092.0
30698805,1300000.0,40.626342,-74.035089,4.0,2.0,2108.0
30698974,1390000.0,40.622223,-74.023834,6.0,3.0,2560.0
30699108,1675000.0,40.625547,-74.034896,5.0,3.0,2310.0
30699119,1240000.0,40.62507,-74.03163,3.0,2.0,1900.0
30699373,1225000.0,40.618199,-74.018682,5.0,3.0,3042.0
30699377,2250000.0,40.618484,-74.019156,4.0,3.0,2744.0
30699387,1580000.0,40.625807,-74.037965,5.0,3.0,3297.0
30699398,1810000.0,40.625507,-74.036702,3.0,4.0,1830.0
30699421,1432000.0,40.625499,-74.038244,5.0,4.0,3034.0
30699425,1341000.0,40.625586,-74.038609,4.0,4.0,2193.0
30699476,1620000.0,40.623877,-74.031455,5.0,3.0,3312.0
30699671,1075000.0,40.624907,-74.038346,3.0,2.0,1496.0
30699673,1375000.0,40.624866,-74.038174,3.0,2.0,1300.0
30699677,925000.0,40.624784,-74.037827,3.0,2.0,1496.0
30699831,1180000.0,40.622732,-74.030417,4.0,2.0,2007.0
30699868,2225000.0,40.624072,-74.037977,4.0,3.0,2787.0
30699900,1456000.0,40.623485,-74.036602,4.0,3.0,2268.0
30699901,1310000.0,40.623553,-74.036574,4.0,4.0,2252.0
30699916,1280000.0,40.623444,-74.03534,3.0,2.0,1933.0
30699987,915000.0,40.622723,-74.033541,3.0,2.0,1184.0
30700019,895000.0,40.621845,-74.029827,3.0,2.0,1320.0
30700191,990000.0,40.623296,-74.039091,3.0,2.0,1400.0
30700240,1275000.0,40.62266,-74.036416,3.0,3.0,1456.0
30700327,915000.0,40.621545,-74.030478,3.0,2.0,1240.0
30700358,1225000.0,40.621511,-74.034481,4.0,3.0,1560.0
30700361,1178000.0,40.62167,-74.034418,3.0,3.0,1560.0
30700461,999000.0,40.619761,-74.026581,3.0,2.0,2166.0
30700595,840000.0,40.617869,-74.022781,3.0,2.0,1600.0
30700596,895000.0,40.617846,-74.022734,3.0,2.0,1060.0
30700660,1430000.0,40.622734,-74.039917,5.0,3.0,3002.0
30700665,1110000.0,40.622903,-74.03892,3.0,2.0,1424.0
30700700,1330000.0,40.622616,-74.039037,3.0,2.0,2377.0
30700712,968000.0,40.622491,-74.039744,3.0,2.0,1200.0
30700729,933000.0,40.62109,-74.03464,3.0,2.0,1248.0
30700733,850000.0,40.620951,-74.034294,3.0,2.0,1448.0
30700827,1465000.0,40.620863,-74.037064,3.0,3.0,1410.0
30701187,1368333.0,40.619437,-74.038471,3.0,3.0,1856.0
30701199,1760000.0,40.619079,-74.038618,4.0,4.0,2226.0
30701204,1950000.0,40.620342,-74.037661,5.0,3.0,2500.0
30701243,1300000.0,40.619542,-74.034658,4.0,2.0,2541.0
30701280,1100000.0,40.619342,-74.035044,2.0,3.0,1488.0
30701330,1100000.0,40.618683,-74.037519,3.0,2.0,1472.0
30701339,1200000.0,40.618394,-74.038335,3.0,2.0,2601.0
30701363,1555000.0,40.618914,-74.035523,6.0,3.0,2850.0
30701377,1665000.0,40.618739,-74.034413,6.0,4.0,2898.0
30701401,980000.0,40.618474,-74.034519,5.0,3.0,1448.0
30701481,740000.0,40.617359,-74.028709,4.0,3.0,1800.0
30701503,800000.0,40.616397,-74.028923,3.0,2.0,1260.0
30701504,800000.0,40.616443,-74.028884,4.0,2.0,1800.0
30701518,815000.0,40.616271,-74.028527,3.0,2.0,1284.0
30701566,1150000.0,40.618414,-74.036414,4.0,3.0,2707.0
30701576,1100000.0,40.618244,-74.035481,3.0,3.0,1216.0
30701638,999999.0,40.616943,-74.031864,3.0,3.0,1456.0
30701695,1075000.0,40.617427,-74.035198,4.0,3.0,2974.0
30701848,900000.0,40.616664,-74.037244,3.0,3.0,1584.0
30701853,975000.0,40.616798,-74.036865,3.0,2.0,1344.0
30701961,870000.0,40.615703,-74.034788,3.0,2.0,1350.0
30702068,1025000.0,40.615521,-74.035338,3.0,2.0,1280.0
30702095,1092500.0,40.615246,-74.035922,4.0,3.0,2144.0
30702185,899000.0,40.613103,-74.032071,3.0,2.0,1680.0
30702189,1060000.0,40.613125,-74.031446,3.0,2.0,1152.0
30702329,1100000.0,40.613216,-74.034888,5.0,3.0,1924.0
30702406,880000.0,40.613364,-74.027618,3.0,2.0,1788.0
30702411,830000.0,40.61308,-74.02777,3.0,2.0,1788.0
30702414,999999.0,40.612905,-74.027133,4.0,4.0,2056.0
30702418,840000.0,40.612863,-74.026746,3.0,3.0,1584.0
30702437,998000.0,40.61404,-74.026554,5.0,2.0,1450.0
30702490,962500.0,40.613348,-74.026514,3.0,2.0,2072.0
30702545,980000.0,40.612953,-74.026,3.0,2.0,1918.0
30702548,950000.0,40.613142,-74.025892,3.0,2.0,1995.0
30702584,849000.0,40.625186,-74.006809,3.0,2.0,1600.0
30702771,1088000.0,40.618543,-73.995817,3.0,1.5,1665.0
30702964,1023000.0,40.613032,-73.986688,3.0,2.0,1380.0
30703010,980000.0,40.611454,-73.984665,3.0,2.0,2600.0
30703057,984000.0,40.625002,-74.008012,3.0,3.0,2176.0
30703162,1600000.0,40.62232,-74.003574,4.0,2.0,2314.0
30703169,1150000.0,40.62207,-74.00316,6.0,2.0,2080.0
30703268,1450000.0,40.619593,-73.999647,6.0,3.0,2520.0
30703299,999900.0,40.61795,-73.996334,3.0,2.0,2739.0
30703316,730000.0,40.61771,-73.996528,3.0,2.0,1080.0
30703352,870000.0,40.617145,-73.995006,3.0,2.0,1440.0
30703537,950000.0,40.61322,-73.988516,3.0,2.0,1312.0
30703783,950000.0,40.621823,-74.004253,3.0,3.0,1512.0
30703850,722000.0,40.617959,-73.997858,3.0,2.0,1020.0
30703861,838000.0,40.617631,-73.997317,4.0,2.0,1200.0
30703863,835000.0,40.61757,-73.997217,3.0,3.0,1020.0
30703873,835000.0,40.617273,-73.996727,3.0,3.0,1260.0
30703891,819000.0,40.617136,-73.997084,3.0,2.0,1080.0
30703999,986000.0,40.614723,-73.992508,6.0,3.0,2400.0
30704137,942000.0,40.611204,-73.987393,3.0,3.0,1664.0
30704332,1625000.0,40.620867,-74.004176,4.0,4.0,1726.0
30704444,732000.0,40.617241,-73.99818,3.0,1.75,1080.0
30704456,700000.0,40.616881,-73.997584,3.0,2.0,1020.0
30704476,839998.0,40.616592,-73.997688,3.0,2.0,1198.0
30704497,660000.0,40.617213,-73.998718,2.0,2.0,1122.0
30704587,550000.0,40.614156,-73.993665,6.0,3.0,1998.0
30704897,2350000.0,40.619858,-74.00472,4.0,3.0,2200.0
30704997,790000.0,40.616925,-73.99916,2.0,2.0,1136.0
30705002,820000.0,40.616788,-73.998932,2.0,3.0,1296.0
30705012,780000.0,40.616517,-73.998483,3.0,2.0,1030.0
30705014,765000.0,40.616461,-73.99839,3.0,2.0,1042.0
30705053,1530000.0,40.616603,-73.999213,3.0,2.0,2240.0
30705247,1590000.0,40.611104,-73.990109,6.0,4.0,2640.0
30705311,995000.0,40.623111,-74.011263,3.0,2.0,1992.0
30705724,999000.0,40.611887,-73.99233,4.0,2.0,2149.0
30705843,870000.0,40.622267,-74.011228,3.0,2.0,1500.0
30705874,780000.0,40.621768,-74.011016,3.0,2.0,1800.0
30705880,880000.0,40.62195,-74.011316,3.0,2.0,1168.0
30705937,977800.0,40.620571,-74.009038,3.0,2.0,1472.0
30705939,763000.0,40.620639,-74.00915,3.0,2.0,1504.0
30705992,839000.0,40.619073,-74.006548,4.0,3.0,1556.0
30706017,895000.0,40.618248,-74.004602,4.0,3.0,1273.0
30706099,1240000.0,40.616617,-74.002486,4.0,2.0,2100.0
30706103,1090000.0,40.616807,-74.002801,5.0,3.0,2150.0
30706154,850000.0,40.615091,-73.999375,3.0,3.0,1332.0
30706206,1750000.0,40.613814,-73.997847,7.0,4.0,3120.0
30706412,998000.0,40.621323,-74.011196,3.0,2.0,1576.0
30706439,950000.0,40.621309,-74.011763,3.0,2.0,1400.0
30706445,935000.0,40.621514,-74.012101,3.0,2.0,1232.0
30706477,927000.0,40.620094,-74.009165,3.0,2.0,1408.0
30706497,910000.0,40.619911,-74.009447,3.0,2.0,1430.0
30706622,775000.0,40.617969,-74.005615,3.0,2.0,1262.0
30706684,1500000.0,40.615153,-74.000986,5.0,4.0,2600.0
30706810,1570000.0,40.612112,-73.996536,5.0,2.0,1240.0
30706839,1150000.0,40.609736,-73.992528,3.0,2.0,1620.0
30706899,1300000.0,40.607675,-73.988599,7.0,3.0,2480.0
30706925,775000.0,40.621212,-74.013242,3.0,2.0,1360.0
30706950,1130000.0,40.620827,-74.01189,3.0,3.0,1800.0
30706953,880000.0,40.620724,-74.01172,3.0,2.0,1312.0
30706958,930000.0,40.620555,-74.011438,3.0,2.0,1312.0
30706962,925000.0,40.620417,-74.01121,3.0,2.0,1312.0
30706974,960000.0,40.620648,-74.012174,3.0,2.0,1376.0
30706978,985000.0,40.620784,-74.012399,3.0,2.0,1312.0
30706982,924500.0,40.62092,-74.012625,3.0,2.0,1312.0
30706994,970000.0,40.620221,-74.010887,2.0,4.0,1869.0
30707002,760000.0,40.619954,-74.010443,2.0,2.0,975.0
30707015,758000.0,40.619518,-74.009721,2.0,2.0,975.0
30707021,1165000.0,40.619328,-74.009406,3.0,3.0,1800.0
30707055,785000.0,40.620042,-74.010589,3.0,2.0,975.0
30707101,890000.0,40.617715,-74.007316,3.0,2.0,1512.0
30707155,900000.0,40.616396,-74.005138,3.0,2.0,1500.0
30707171,1200000.0,40.617077,-74.006267,3.0,4.0,2120.0
30707220,990000.0,40.615362,-74.003424,3.0,2.0,1440.0
30707223,960000.0,40.615464,-74.003593,3.0,2.0,2224.0
30707224,950000.0,40.615498,-74.003648,3.0,2.0,1312.0
30707301,1350000.0,40.612511,-73.99812,4.0,2.0,1100.0
30707315,1400000.0,40.612252,-73.998277,6.0,2.0,2300.0
30707318,1250000.0,40.61239,-73.998506,6.0,3.0,2280.0
30707612,965000.0,40.620611,-74.013863,3.0,3.0,1380.0
30707613,945000.0,40.620653,-74.01382,3.0,2.0,1380.0
30707614,915000.0,40.620697,-74.013775,3.0,2.0,1380.0
30707615,925000.0,40.620739,-74.013732,3.0,3.0,1380.0
30707624,885000.0,40.620729,-74.013231,3.0,2.0,1196.0
30707636,940000.0,40.620335,-74.012578,3.0,2.0,1196.0
30707637,937000.0,40.620304,-74.012526,3.0,2.0,1196.0
30707663,800000.0,40.620188,-74.012924,3.0,2.0,1536.0
30707668,885000.0,40.62036,-74.013209,3.0,2.0,1376.0
30707704,835000.0,40.619003,-74.010376,2.0,2.0,1320.0
30707731,880000.0,40.618979,-74.010916,3.0,2.0,1920.0
30708003,1250000.0,40.611646,-73.998129,5.0,3.0,2431.0
30708074,1060000.0,40.6101,-73.995712,4.0,3.0,1548.0
30708213,995000.0,40.605456,-73.987952,3.0,2.0,1692.0
30708271,999000.0,40.619442,-74.012612,3.0,2.0,1440.0
30708292,960000.0,40.619599,-74.013452,3.0,3.0,1708.0
30708349,890000.0,40.618413,-74.01149,3.0,2.0,1200.0
30708357,980000.0,40.61871,-74.011982,3.0,2.0,1440.0
30708381,896000.0,40.616936,-74.008456,4.0,2.0,1554.0
30708411,1220000.0,40.617087,-74.009295,4.0,3.0,1748.0
30708419,980000.0,40.616218,-74.007862,3.0,3.0,2724.0
30708623,1949999.0,40.608525,-73.995112,7.0,3.0,3168.0
30708624,1170000.0,40.60858,-73.995203,4.0,3.0,3000.0
30708688,1220000.0,40.606892,-73.991837,5.0,3.0,2600.0
30708760,1450000.0,40.619544,-74.014286,2.0,3.0,1420.0
30708762,1095000.0,40.619459,-74.014145,3.0,3.0,1374.0
30708782,905000.0,40.618125,-74.011934,3.0,2.0,1500.0
30708848,1520000.0,40.616302,-74.008924,5.0,3.0,2160.0
30708907,999999.0,40.614993,-74.006748,3.0,2.0,1332.0
30708935,988000.0,40.615444,-74.008083,2.0,2.0,1430.0
30709102,1720000.0,40.609685,-73.997962,7.0,2.0,2480.0
30709203,1268000.0,40.607327,-73.994646,5.0,4.0,2484.0
30709214,998000.0,40.605983,-73.991842,5.0,3.0,1868.0
30709232,1550000.0,40.605957,-73.992377,5.0,3.0,2380.0
30709289,848000.0,40.618128,-74.013687,3.0,3.0,1280.0
30709306,1700000.0,40.618811,-74.015163,3.0,3.0,3300.0
30709347,1575000.0,40.617245,-74.012566,4.0,3.0,2437.0
30709422,930000.0,40.614831,-74.007989,3.0,3.0,1296.0
30709426,900000.0,40.61465,-74.00769,3.0,2.0,1900.0
30709430,960000.0,40.614471,-74.007392,3.0,2.0,1300.0
30709433,830000.0,40.614337,-74.007169,3.0,2.0,1296.0
30709568,1135000.0,40.608815,-73.99803,4.0,3.0,2418.0
30709582,1360000.0,40.609154,-73.999177,5.0,2.0,3023.0
30709707,1375000.0,40.603986,-73.990622,7.0,4.0,2623.0
30709737,1400000.0,40.617802,-74.01442,3.0,3.0,1697.0
30709750,1250000.0,40.618133,-74.015548,3.0,2.0,2243.0
30709808,805000.0,40.614967,-74.010308,4.0,2.0,2400.0
30709887,850000.0,40.613175,-74.006759,2.0,2.0,990.0
30709920,865000.0,40.612259,-74.005824,3.0,3.0,1200.0
30709933,900000.0,40.612703,-74.006559,3.0,2.0,1140.0
30710037,1300000.0,40.617205,-74.015519,3.0,3.0,2000.0
30710045,2200000.0,40.616572,-74.014475,3.0,2.0,2257.0
30710052,2000000.0,40.616554,-74.013858,5.0,3.0,3372.0
30710154,960000.0,40.613214,-74.008322,4.0,3.0,2018.0
30710221,965000.0,40.611794,-74.005937,4.0,2.0,1800.0
30710375,1698000.0,40.609628,-74.002143,5.0,3.0,2429.0
30710382,2100000.0,40.608637,-73.999248,5.0,2.0,2800.0
30710399,1200000.0,40.607134,-73.996753,5.0,4.0,3000.0
30710544,998000.0,40.616403,-74.01548,3.0,2.0,1344.0
30710567,918000.0,40.616195,-74.014872,3.0,3.0,1436.0
30710592,999500.0,40.615277,-74.013834,3.0,3.0,1460.0
30710596,957500.0,40.61544,-74.014106,3.0,3.0,1460.0
30710614,919616.0,40.614405,-74.011807,3.0,2.0,1492.0
30710625,990000.0,40.61405,-74.011219,3.0,2.0,1568.0
30710635,880000.0,40.613661,-74.011157,4.0,2.0,1540.0
30710683,1235000.0,40.61334,-74.010045,4.0,3.0,1960.0
30710760,1125000.0,40.611413,-74.006774,4.0,2.0,1824.0
30710834,675000.0,40.609969,-74.004904,3.0,2.0,1280.0
30711023,1130000.0,40.607397,-74.000209,5.0,3.0,1944.0
30711161,880000.0,40.602056,-73.991951,3.0,3.0,1508.0
30711176,950000.0,40.616822,-74.017826,3.0,2.0,1472.0
30711182,960000.0,40.616892,-74.017452,3.0,2.0,1330.0
30711236,1930000.0,40.615179,-74.014597,5.0,4.0,2983.0
30711243,1600000.0,40.614716,-74.013827,7.0,4.0,3450.0
30711262,890000.0,40.615143,-74.015134,3.0,3.0,2000.0
30711264,1320000.0,40.615229,-74.015278,5.0,3.0,2478.0
30711296,860000.0,40.613364,-74.011452,2.0,2.0,1400.0
30711309,865000.0,40.613402,-74.012247,3.0,2.0,2052.0
30711316,900000.0,40.613617,-74.012604,3.0,2.0,1852.0
30711327,805000.0,40.613224,-74.011598,4.0,2.0,1296.0
30711357,952500.0,40.610646,-74.007095,3.0,2.0,1440.0
30711364,830000.0,40.610458,-74.006551,3.0,2.1,1328.0
30711517,1250000.0,40.602794,-73.994099,5.0,3.0,2738.0
30711664,1440000.0,40.610397,-74.012132,7.0,3.0,2720.0
30711740,750000.0,40.610346,-74.010213,3.0,2.0,1547.0
30711759,849000.0,40.61074,-74.009352,3.0,2.0,1428.0
30711766,725000.0,40.610487,-74.009615,3.0,2.0,1428.0
30712073,1720000.0,40.607043,-74.005615,4.0,2.0,2300.0
30712103,950000.0,40.606904,-74.004589,3.0,3.0,1656.0
30712181,700000.0,40.604846,-74.00368,7.0,3.0,1440.0
30712224,710000.0,40.604772,-74.002515,5.0,3.0,1742.0
30712249,1060000.0,40.605187,-74.001635,4.0,4.0,3380.0
30712281,937206.0,40.604864,-74.001172,6.0,3.0,2034.0
30712672,1150000.0,40.609651,-74.014516,3.0,3.0,1701.0
30712737,975000.0,40.609295,-74.013278,3.0,2.0,1804.0
30712800,870000.0,40.608672,-74.012754,5.0,3.0,1480.0
30712842,990000.0,40.609001,-74.011164,6.0,2.0,1867.0
30712900,1250000.0,40.607991,-74.011044,5.0,3.0,2018.0
30713001,1150000.0,40.607109,-74.009449,2.0,2.0,2500.0
30713619,799000.0,40.607931,-74.015142,2.0,3.0,1320.0
30713789,1200000.0,40.606797,-74.011502,4.0,3.0,1800.0
30713828,950000.0,40.60548,-74.011673,4.0,3.0,2620.0
30713918,950000.0,40.604336,-74.010142,4.0,3.0,1762.0
30713977,850000.0,40.604683,-74.008522,4.0,1.5,2052.0
30714068,1520000.0,40.602767,-74.005384,7.0,4.0,3000.0
30714104,1400000.0,40.602145,-74.004817,7.0,3.0,3105.0
30714209,1250000.0,40.6007,-74.001915,5.0,3.0,2514.0
30714533,780000.0,40.605363,-74.014953,3.0,3.0,1152.0
30714680,985000.0,40.603765,-74.014329,3.0,2.0,1188.0
30714695,990000.0,40.604378,-74.015979,3.0,3.0,1876.0
30714745,770000.0,40.60264,-74.011987,3.0,3.0,992.0
30714762,830000.0,40.60337,-74.011297,3.0,2.0,1216.0
30714823,840000.0,40.604317,-74.012755,3.0,2.0,1188.0
30714826,885000.0,40.603411,-74.011259,3.0,3.0,1152.0
30714857,980000.0,40.603056,-74.013917,3.0,3.0,1860.0
30714869,928000.0,40.604319,-74.012267,3.0,2.0,1240.0
30714946,1080000.0,40.603254,-74.01324,4.0,3.0,1860.0
30714958,832000.0,40.602816,-74.0136,2.0,2.0,1392.0
30714961,890000.0,40.602899,-74.013982,3.0,1.5,1188.0
30715067,870000.0,40.601521,-74.008251,3.0,1.5,1320.0
30715071,975000.0,40.601693,-74.008072,4.0,3.0,1980.0
30715084,1090000.0,40.602223,-74.007531,4.0,3.0,1320.0
30715119,970000.0,40.600666,-74.007504,4.0,2.0,1863.0
30715178,990000.0,40.601139,-74.005847,4.0,2.0,1687.0
30715222,998000.0,40.600784,-74.004963,3.0,3.0,1710.0
30715236,850000.0,40.60006,-74.005653,3.0,2.0,1652.0
30715272,825000.0,40.600108,-74.006111,4.0,2.0,2127.0
30715356,995000.0,40.5999,-74.003911,3.0,2.0,2500.0
30715458,1240000.0,40.603039,-74.014543,4.0,2.0,2024.0
30715463,651000.0,40.603333,-74.01457,2.0,2.0,992.0
30715484,930000.0,40.629786,-73.969365,3.0,3.0,1923.0
30715499,825000.0,40.62966,-73.969776,6.0,3.0,1394.0
30715635,1450000.0,40.627349,-73.974648,5.0,4.0,3200.0
30715667,906500.0,40.628282,-73.973962,4.0,3.0,1152.0
30715738,725000.0,40.627004,-73.974809,2.0,1.5,960.0
30715783,981000.0,40.626891,-73.974018,5.0,2.0,1745.0
30715944,1300000.0,40.624866,-73.975171,6.0,3.0,2052.0
30715995,1250000.0,40.624735,-73.974156,3.0,3.0,1932.0
30715997,1410000.0,40.62457,-73.974125,3.0,3.0,1932.0
30716147,990000.0,40.625972,-73.971928,3.0,2.0,1370.0
30716827,754000.0,40.621656,-73.965312,4.0,4.0,1700.0
30717110,1400000.0,40.617717,-73.967516,3.0,3.0,2410.0
30717133,1300000.0,40.619333,-73.966392,4.0,4.0,1208.0
30717158,1160000.0,40.617535,-73.966354,6.0,4.0,1464.0
30717377,970500.0,40.614681,-73.978637,3.0,2.0,1376.0
30717471,975000.0,40.61339,-73.979511,4.0,2.0,1952.0
30717593,860000.0,40.61379,-73.977161,3.0,3.0,1600.0
30717736,970000.0,40.611798,-73.975373,3.0,3.0,1350.0
30717769,790000.0,40.610899,-73.975394,4.0,3.0,1300.0
30717813,2060000.0,40.61477,-73.974796,4.0,2.0,2276.0
30717817,1110000.0,40.615007,-73.974896,4.0,3.0,1720.0
30717951,700000.0,40.615285,-73.971415,3.0,2.0,2000.0
30718020,1950000.0,40.615052,-73.970794,4.0,2.0,1792.0
30718148,1250000.0,40.615859,-73.966726,3.0,2.0,1508.0
30718160,1210000.0,40.615043,-73.966428,3.0,2.0,2268.0
30718202,999000.0,40.615632,-73.965702,3.0,3.0,1216.0
30718221,1560000.0,40.616202,-73.96617,4.0,4.0,2400.0
30718317,1180000.0,40.616184,-73.964279,6.0,3.0,3010.0
30718371,958000.0,40.611299,-73.982932,3.0,2.0,1650.0
30718553,580000.0,40.611063,-73.977756,3.0,2.0,1015.0
30718687,982300.0,40.612152,-73.97221,3.0,2.0,1472.0
30718697,1350000.0,40.612841,-73.972342,3.0,2.0,1455.0
30718791,1503800.0,40.61371,-73.970154,3.0,1.5,1408.0
30718799,1750000.0,40.613181,-73.970076,3.0,3.0,1408.0
30718861,1515000.0,40.612419,-73.969353,4.0,2.0,1432.0
30719219,935000.0,40.608568,-73.982991,4.0,2.0,1145.0
30719322,810000.0,40.609713,-73.98124,3.0,2.0,1240.0
30719326,990000.0,40.60944,-73.981188,3.0,2.0,1240.0
30719406,830000.0,40.608827,-73.9802,2.0,2.0,1170.0
30719550,935000.0,40.609929,-73.978742,3.0,2.0,1400.0
30719561,1450000.0,40.610755,-73.97782,6.0,4.0,3402.0
30719577,840000.0,40.609474,-73.977344,3.0,2.0,2300.0
30719658,1060000.0,40.610189,-73.976897,4.0,2.0,1850.0
30719686,725000.0,40.609094,-73.975778,2.0,2.0,1110.0
30719723,815000.0,40.610742,-73.97409,3.0,2.0,1156.0
30719724,830000.0,40.610841,-73.974109,3.0,2.0,1330.0
30719876,1800000.0,40.610894,-73.971972,5.0,3.0,2644.0
30720194,1650000.0,40.610417,-73.964129,6.0,3.0,2760.0
30720351,900000.0,40.606384,-73.983891,3.0,2.0,1400.0
30720528,720000.0,40.607402,-73.980303,3.0,1.5,1260.0
30720550,835000.0,40.606964,-73.978758,3.0,2.0,1206.0
30720595,850000.0,40.607281,-73.977867,3.0,2.0,1400.0
30720622,800000.0,40.607514,-73.978281,3.0,2.25,1422.0
30720645,830000.0,40.607277,-73.976922,3.0,2.0,1428.0
30720652,830000.0,40.606896,-73.97685,3.0,2.0,1428.0
